accession_code,go_id,category
P42227,GO:0043565,F
P42227,GO:0000976,F
P42227,GO:0048708,P
P42227,GO:0008283,P
P42227,GO:0007259,P
P42227,GO:0097398,P
P42227,GO:0042755,P
P42227,GO:0097009,P
P42227,GO:0010467,P
P42227,GO:0042593,P
P42227,GO:0060397,P
P42227,GO:0006954,P
P42227,GO:0033210,P
P42227,GO:0042789,P
P42227,GO:0043124,P
P42227,GO:0008285,P
P42227,GO:1900016,P
P42227,GO:0045820,P
P42227,GO:0050728,P
P42227,GO:0106015,P
P42227,GO:2001223,P
P42227,GO:2000737,P
P42227,GO:0043491,P
P42227,GO:0016310,P
P42227,GO:0045766,P
P42227,GO:0045893,P
P42227,GO:0010628,P
P42227,GO:1902895,P
P42227,GO:0045747,P
P42227,GO:0045944,P
P42227,GO:1905564,P
P42227,GO:0060019,P
P42227,GO:0051726,P
P42227,GO:0060259,P
P42227,GO:0040014,P
P42227,GO:0044321,P
P42227,GO:0060221,P
P42227,GO:0019953,P
P42227,GO:0035019,P
P42227,GO:0072540,P
P42227,GO:0001659,P
P42227,GO:0006366,P
P00326,GO:0036064,C
P00326,GO:0005929,C
P00326,GO:0005829,C
P00326,GO:0005654,C
P00326,GO:0005886,C
P00326,GO:0004022,F
O15360,GO:0000785,C
O15360,GO:0005737,C
O15360,GO:0005829,C
O15360,GO:0043240,C
O15360,GO:0005654,C
O15360,GO:0005634,C
O15360,GO:0006281,P
O15360,GO:0065003,P
P01721,GO:0005576,C
P01721,GO:0005886,C
Q5JFD7,GO:0030964,C
Q5JFD7,GO:0003954,F
Q5JFD7,GO:0042803,F
P11574,GO:0005634,C
P11574,GO:0032991,C
P11574,GO:0051015,F
P11574,GO:0051017,P
P11574,GO:0051693,P
P11574,GO:0010255,P
P11574,GO:0030835,P
P11574,GO:0006357,P
O14544,GO:0005737,C
O14544,GO:0005829,C
O14544,GO:0001772,C
O14544,GO:0007259,P
O14544,GO:0006952,P
O14544,GO:0010498,P
P32189,GO:0005829,C
P32189,GO:0005634,C
P32189,GO:0004370,F
P32189,GO:0006071,P
P32189,GO:0046167,P
P32189,GO:0019432,P
P32189,GO:0006641,P
P06744,GO:0005576,C
P06744,GO:1904813,C
P06744,GO:0034774,C
P06744,GO:0004347,F
P06744,GO:0031625,F
P06744,GO:0051156,P
P06744,GO:0007599,P
P06744,GO:0006959,P
P06744,GO:0010595,P
P06744,GO:0002639,P
P01859,GO:0005576,C
P01859,GO:0005615,C
Q9KKF0,GO:0009986,C
Q9KKF0,GO:0005737,C
Q9KKF0,GO:0005615,C
Q9KKF0,GO:0009274,C
Q9KKF0,GO:0005886,C
Q9KKF0,GO:0044650,P
Q9KKF0,GO:0042538,P
Q9KKF0,GO:0010447,P
Q9KKF0,GO:0009408,P
Q9KKF0,GO:1990641,P
O75914,GO:0005829,C
O75914,GO:0005886,C
O75914,GO:0004708,F
O75914,GO:0004674,F
O75914,GO:0048013,P
O75914,GO:0030833,P
O75914,GO:0002223,P
O75914,GO:0050808,P
A5D8V6,GO:0005929,C
A5D8V6,GO:0010008,C
A5D8V6,GO:0000813,C
A5D8V6,GO:0005794,C
A5D8V6,GO:0043231,C
A5D8V6,GO:0005654,C
A5D8V6,GO:0048306,F
A5D8V6,GO:0016236,P
A5D8V6,GO:0036258,P
A5D8V6,GO:0039702,P
F1LQ48,GO:0048471,C
F1LQ48,GO:0003730,F
F1LQ48,GO:1990715,F
F1LQ48,GO:0034198,P
F1LQ48,GO:0007623,P
F1LQ48,GO:0048025,P
F1LQ48,GO:0045727,P
F1LQ48,GO:1901652,P
Q13064,GO:0042802,F
O15389,GO:0101003,C
O15389,GO:0030667,C
O15389,GO:0070821,C
O95833,GO:0005737,C
O95833,GO:0031012,C
O95833,GO:0016604,C
O95833,GO:0005634,C
O95833,GO:0005254,F
O95833,GO:0019153,F
O95833,GO:0006821,P
O95833,GO:1903672,P
O95833,GO:0007165,P
O15055,GO:0005829,C
O15055,GO:0005654,C
O15055,GO:0005634,C
O15055,GO:0007623,P
P07327,GO:0036064,C
P07327,GO:0005929,C
P07327,GO:0005829,C
P07327,GO:0005654,C
P07327,GO:0005886,C
P07327,GO:0004022,F
P07327,GO:0006066,P
P19221,GO:0004175,F
P19221,GO:0008233,F
P19221,GO:0004252,F
P19221,GO:0007186,P
P19221,GO:1990806,P
P19221,GO:0030168,P
P19221,GO:0030307,P
P19221,GO:0008284,P
P19221,GO:0032024,P
P19221,GO:0051897,P
P19221,GO:0008360,P
P19221,GO:0010468,P
O61667,GO:0005829,C
O61667,GO:0043231,C
O61667,GO:0005739,C
O61667,GO:0098793,C
O61667,GO:0030042,P
O61667,GO:0008637,P
O61667,GO:0006915,P
O61667,GO:1902742,P
O61667,GO:0050829,P
O61667,GO:0043065,P
O61667,GO:1904747,P
O61667,GO:0043068,P
O61667,GO:0031334,P
O61667,GO:1905808,P
O61667,GO:0040034,P
P29055,GO:0005634,C
P29055,GO:0097550,C
P29055,GO:0000993,F
P29055,GO:0001139,F
P29055,GO:0017025,F
P29055,GO:0051123,P
P29055,GO:0001113,P
P29055,GO:0001174,P
G1FNI6,GO:0042802,F
G1FNI6,GO:0042803,F
G1FNI6,GO:0019760,P
Q13596,GO:0005737,C
Q13596,GO:0031901,C
Q13596,GO:0005768,C
Q13596,GO:0010008,C
Q13596,GO:0043231,C
Q13596,GO:0005764,C
Q13596,GO:0016020,C
Q13596,GO:0032991,C
Q13596,GO:0030904,C
Q13596,GO:0030905,C
Q13596,GO:0031982,C
Q13596,GO:0005154,F
Q13596,GO:0042802,F
Q13596,GO:0005158,F
Q13596,GO:1990460,F
Q13596,GO:0035091,F
Q13596,GO:0046982,F
Q13596,GO:0042803,F
Q13596,GO:1990459,F
Q13596,GO:0034498,P
Q13596,GO:0006886,P
Q13596,GO:0072673,P
Q13596,GO:0031623,P
Q13596,GO:0042147,P
P19447,GO:0005654,C
P19447,GO:0005634,C
P19447,GO:0005669,C
P19447,GO:0000439,C
P19447,GO:0005675,C
P19447,GO:0043138,F
P19447,GO:0016887,F
P19447,GO:0003677,F
P19447,GO:0006915,P
P19447,GO:0006281,P
P19447,GO:0006265,P
P19447,GO:0035315,P
P19447,GO:0006289,P
P19447,GO:0043065,P
P19447,GO:0008104,P
P19447,GO:1901990,P
P19447,GO:0006979,P
P19447,GO:0009411,P
P19447,GO:0006366,P
P19447,GO:0006368,P
P19447,GO:0006367,P
P19447,GO:0006283,P
F8WQK8,GO:0009986,C
F8WQK8,GO:0005576,C
F8WQK8,GO:0008239,F
F8WQK8,GO:0043171,P
P15151,GO:0009986,C
P15151,GO:0005737,C
P15151,GO:0005615,C
P15151,GO:0016020,C
P15151,GO:0005886,C
P15151,GO:0050839,F
P15151,GO:0048018,F
P15151,GO:0038023,F
P15151,GO:0042267,P
P15151,GO:0045953,P
P15151,GO:0045954,P
P15151,GO:0002860,P
P15151,GO:0042271,P
P15151,GO:0060370,P
P07998,GO:0004522,F
P07998,GO:0004540,F
O60504,GO:0005829,C
O60504,GO:0005200,F
O60504,GO:0017166,F
O60504,GO:0007155,P
O60504,GO:0051496,P
P38936,GO:0000307,C
P38936,GO:0005829,C
P38936,GO:0016604,C
P38936,GO:0005730,C
P38936,GO:0005654,C
P38936,GO:0005634,C
P38936,GO:0070557,C
P38936,GO:0032991,C
P38936,GO:0019912,F
P38936,GO:0004861,F
P38936,GO:0140677,F
P38936,GO:0140678,F
P38936,GO:0019901,F
P38936,GO:0004860,F
P38936,GO:0140311,F
P38936,GO:0120283,F
P38936,GO:0044877,F
P38936,GO:0031625,F
P38936,GO:0034198,P
P38936,GO:0071460,P
P38936,GO:0071479,P
P38936,GO:0090398,P
P38936,GO:0006974,P
P38936,GO:0000082,P
P38936,GO:0051170,P
P38936,GO:0097193,P
P38936,GO:0031571,P
P38936,GO:0007095,P
P38936,GO:0030308,P
P38936,GO:0008285,P
P38936,GO:1904030,P
P38936,GO:2000279,P
P38936,GO:2000134,P
P38936,GO:0042326,P
P38936,GO:1904706,P
P38936,GO:0045740,P
P38936,GO:0048146,P
P38936,GO:0045860,P
P38936,GO:2000379,P
P38936,GO:0007265,P
P38936,GO:0051726,P
P38936,GO:1902806,P
P38936,GO:0000079,P
P38936,GO:2000045,P
P38936,GO:0010389,P
P38936,GO:0090400,P
P16687,GO:0061694,C
P16687,GO:1904176,C
P16687,GO:0061693,F
P16687,GO:0019700,P
P16687,GO:0019634,P
P16687,GO:0015716,P
A0A0B5LB55,GO:0005782,C
A0A0B5LB55,GO:0047617,F
A0A0B5LB55,GO:0016787,F
A0A0B5LB55,GO:0016218,F
A0A0B5LB55,GO:0140722,P
P42566,GO:0016235,C
P42566,GO:0005905,C
P42566,GO:0005829,C
P42566,GO:0043231,C
P42566,GO:0005886,C
P42566,GO:0031593,F
P42566,GO:0048268,P
P42566,GO:0032456,P
P42566,GO:0006895,P
P42566,GO:0019065,P
P42566,GO:0046718,P
P42566,GO:0016050,P
P39099,GO:0042597,C
P39099,GO:0042802,F
P39099,GO:0008233,F
P39099,GO:0004252,F
P39099,GO:0006508,P
P39099,GO:0051603,P
O15151,GO:0005654,C
O15151,GO:0017053,C
O15151,GO:0019899,F
O15151,GO:0008270,F
O15151,GO:0071456,P
O15151,GO:0030330,P
O15151,GO:0008285,P
O15151,GO:0045892,P
O15151,GO:0042177,P
O15151,GO:0000122,P
O15151,GO:0050821,P
O15151,GO:0065003,P
O53664,GO:0019171,F
O53664,GO:0018812,F
O53664,GO:0006633,P
O53664,GO:0006631,P
P0A937,GO:1990063,C
P0A937,GO:0016020,C
P0A937,GO:0042802,F
P0A937,GO:0030674,F
P0A937,GO:0043165,P
P0A937,GO:0051205,P
P0A937,GO:0046677,P
O88622,GO:0005829,C
O88622,GO:0005634,C
O88622,GO:0004649,F
O88622,GO:0016045,P
O88622,GO:0006974,P
P63208,GO:0031467,C
P63208,GO:0005737,C
P63208,GO:0005829,C
P63208,GO:0005654,C
P63208,GO:0005634,C
P63208,GO:0031519,C
P63208,GO:0019005,C
P63208,GO:0008013,F
P63208,GO:0097602,F
P63208,GO:1990444,F
P63208,GO:0140677,F
P63208,GO:0019904,F
P63208,GO:0160072,F
P63208,GO:1990756,F
P63208,GO:0006338,P
P63208,GO:0051457,P
P63208,GO:1904668,P
P63208,GO:0043161,P
P63208,GO:0070936,P
P63208,GO:0000209,P
P63208,GO:0016567,P
P63208,GO:0031146,P
O00212,GO:0005829,C
O00212,GO:0010008,C
O00212,GO:0000139,C
O00212,GO:0005741,C
O00212,GO:0005886,C
O00212,GO:0003924,F
O00212,GO:0005085,F
O00212,GO:0051017,P
O00212,GO:0048041,P
O00212,GO:0030032,P
O00212,GO:0045785,P
O00212,GO:0030335,P
O00212,GO:0051056,P
O00212,GO:0007266,P
O00499,GO:0015629,C
O00499,GO:0030424,C
O00499,GO:0005737,C
O00499,GO:0005829,C
O00499,GO:0060987,C
O00499,GO:0016020,C
O00499,GO:0005634,C
O00499,GO:0090571,C
O00499,GO:0051015,F
O00499,GO:0019828,F
O00499,GO:0030276,F
O00499,GO:0042802,F
O00499,GO:0008289,F
O00499,GO:0002020,F
O00499,GO:0051087,F
O00499,GO:0070063,F
O00499,GO:0048156,F
O00499,GO:0007010,P
O00499,GO:0006897,P
O00499,GO:0008333,P
O00499,GO:0060988,P
O00499,GO:1902430,P
O00499,GO:1902960,P
O00499,GO:0000122,P
O00499,GO:0006997,P
O00499,GO:0043065,P
O00499,GO:0048711,P
O00499,GO:0010564,P
O00499,GO:0045664,P
O00499,GO:0033292,P
P02091,GO:0005833,C
P02091,GO:0031721,F
P02091,GO:0031722,F
P02091,GO:0044877,F
P02091,GO:0006749,P
P02091,GO:0015671,P
Q8WWY3,GO:0015030,C
Q8WWY3,GO:0071339,C
Q8WWY3,GO:0016607,C
Q8WWY3,GO:0005654,C
Q8WWY3,GO:0005634,C
Q8WWY3,GO:0071005,C
Q8WWY3,GO:0005684,C
Q8WWY3,GO:0005687,C
Q8WWY3,GO:0046540,C
Q8WWY3,GO:0005690,C
Q8WWY3,GO:0042802,F
Q8WWY3,GO:0030674,F
Q8WWY3,GO:0043021,F
Q8WWY3,GO:0070990,F
Q8WWY3,GO:0030621,F
Q8WWY3,GO:0030622,F
Q8WWY3,GO:0000398,P
Q8WWY3,GO:0071166,P
Q8WWY3,GO:0000244,P
P08244,GO:0005737,C
P08244,GO:0005829,C
P08244,GO:0016831,F
P08244,GO:0004590,F
P08244,GO:0006207,P
P08244,GO:0015949,P
P44324,GO:0008797,F
P44324,GO:0010756,P
P09616,GO:0042802,F
P09616,GO:0090729,F
O70624,GO:0005783,C
O70624,GO:0005615,C
O70624,GO:0005794,C
O70624,GO:0033268,C
O70624,GO:0030971,F
O70624,GO:0060348,P
O70624,GO:0045162,P
O70624,GO:0038133,P
O70624,GO:0022011,P
O70624,GO:0001649,P
O70624,GO:0014734,P
O73790,GO:0000785,C
O73790,GO:0005654,C
O73790,GO:0031490,F
O73790,GO:0030261,P
O73790,GO:0043362,P
P14069,GO:0005509,F
P14069,GO:0008270,F
A7KAX9,GO:0005829,C
A7KAX9,GO:0001650,C
A7KAX9,GO:0005794,C
A7KAX9,GO:0005654,C
A7KAX9,GO:0051056,P
O95835,GO:0005737,C
O95835,GO:0005829,C
O95835,GO:0005815,C
O95835,GO:0000922,C
O95835,GO:0005524,F
O95835,GO:0000287,F
O95835,GO:0030331,F
O95835,GO:0019901,F
O95835,GO:0004674,F
O95835,GO:0000086,P
O95835,GO:0035329,P
O95835,GO:0060644,P
O95835,GO:0090090,P
O95835,GO:0045736,P
O95835,GO:1900181,P
O95835,GO:1900227,P
O95835,GO:0006468,P
O95835,GO:0030833,P
O95835,GO:0033146,P
O95835,GO:0043254,P
O95835,GO:2000058,P
O95835,GO:0000819,P
P62081,GO:0005829,C
P62081,GO:0022626,C
P62081,GO:0022627,C
P62081,GO:0005783,C
P62081,GO:0005730,C
P62081,GO:0005654,C
P62081,GO:0005634,C
P62081,GO:0032991,C
P62081,GO:1990904,C
P62081,GO:0032040,C
P62081,GO:0003730,F
P62081,GO:0048027,F
P62081,GO:0019901,F
P62081,GO:0003735,F
P62081,GO:1990948,F
P62081,GO:1904667,P
P62081,GO:2000059,P
P62081,GO:0010628,P
P62081,GO:1902255,P
P62081,GO:0050821,P
P62081,GO:0042274,P
P62081,GO:0006364,P
O46043,GO:0005654,C
O46043,GO:0005634,C
O46043,GO:0090734,C
O46043,GO:0140292,F
O46043,GO:0004649,F
O46043,GO:0030576,P
O46043,GO:0005975,P
O46043,GO:0006974,P
O46043,GO:0036099,P
O46043,GO:0031507,P
O46043,GO:0051457,P
O46043,GO:0043484,P
O46043,GO:0009408,P
P01258,GO:0005576,C
P01258,GO:0005615,C
P01258,GO:0031716,F
P01258,GO:0005179,F
P01258,GO:0042802,F
P01258,GO:0032147,P
P01258,GO:0007189,P
P01258,GO:0150060,P
P01258,GO:0097646,P
P01258,GO:0007566,P
P01258,GO:0002548,P
P01258,GO:0045779,P
P01258,GO:0045892,P
P01258,GO:0007204,P
O14879,GO:0005737,C
O14879,GO:0005829,C
O14879,GO:0005739,C
O14879,GO:0042802,F
O14879,GO:0140374,P
O14879,GO:0043066,P
O14879,GO:0008285,P
O14879,GO:0009615,P
I1WVY3,GO:0030430,C
I1WVY3,GO:0004521,F
I1WVY3,GO:0004549,F
P42858,GO:0005776,C
P42858,GO:0030424,C
P42858,GO:0005814,C
P42858,GO:0005737,C
P42858,GO:0030659,C
P42858,GO:0005829,C
P42858,GO:0030425,C
P42858,GO:0005769,C
P42858,GO:0005783,C
P42858,GO:0005794,C
P42858,GO:0016234,C
P42858,GO:0005770,C
P42858,GO:0005654,C
P42858,GO:0005634,C
P42858,GO:0048471,C
P42858,GO:0099524,C
P42858,GO:0099523,C
P42858,GO:0032991,C
P42858,GO:0048487,F
P42858,GO:0034452,F
P42858,GO:0045505,F
P42858,GO:0031072,F
P42858,GO:0042802,F
P42858,GO:0019900,F
P42858,GO:0002039,F
P42858,GO:0004721,F
P42858,GO:0005522,F
P42858,GO:0044325,F
P42858,GO:0000132,P
P42858,GO:0007030,P
P42858,GO:2001237,P
P42858,GO:1905337,P
P42858,GO:0043065,P
P42858,GO:1905291,P
P42858,GO:0045724,P
P42858,GO:0031587,P
P42858,GO:1904504,P
P42858,GO:1901526,P
P42858,GO:0031648,P
P42858,GO:1905289,P
P42858,GO:0006890,P
P42858,GO:0047496,P
P42858,GO:0042297,P
Q5JFG7,GO:0030964,C
Q5JFG7,GO:1990204,C
Q5JFG7,GO:0032921,C
Q5JFG7,GO:0042802,F
Q5JFG7,GO:0004657,F
Q5JFG7,GO:0008115,F
P01583,GO:0005829,C
P01583,GO:0005576,C
P01583,GO:0005615,C
P01583,GO:0005507,F
P01583,GO:0005125,F
P01583,GO:0006915,P
P01583,GO:0034605,P
P01583,GO:0019221,P
P01583,GO:0008285,P
P01583,GO:2001240,P
P01583,GO:0001819,P
P01583,GO:0010628,P
P01583,GO:0032743,P
P01583,GO:0045840,P
P01583,GO:0050714,P
P01583,GO:0046688,P
P20783,GO:0005576,C
P20783,GO:0042056,F
P20783,GO:0008083,F
P20783,GO:0005102,F
P20783,GO:0007169,P
P20783,GO:0007267,P
P20783,GO:0050930,P
P20783,GO:0007399,P
P20783,GO:0030335,P
P20783,GO:0008284,P
P20783,GO:0043410,P
P20783,GO:0051897,P
P20783,GO:0002092,P
P20783,GO:0042981,P
P20783,GO:0007165,P
P04279,GO:0005576,C
P04279,GO:0005615,C
P04279,GO:0032991,C
P04279,GO:0008270,F
P04279,GO:0019731,P
P04279,GO:0061844,P
P04279,GO:0050817,P
P04279,GO:0007320,P
P04279,GO:0031640,P
P04279,GO:0090281,P
P04279,GO:1901318,P
P04279,GO:1900005,P
P13716,GO:0005576,C
P13716,GO:1904813,C
P13716,GO:0034774,C
P13716,GO:0003824,F
P13716,GO:0042802,F
P13716,GO:0004655,F
P13716,GO:0008270,F
P13716,GO:0006783,P
P13716,GO:1901799,P
P13716,GO:0051260,P
Q9VU15,GO:0000398,P
Q9VU15,GO:0010628,P
P27540,GO:0034753,C
P27540,GO:0016604,C
P27540,GO:0005654,C
P27540,GO:0005634,C
P27540,GO:0090575,C
P27540,GO:0017162,F
P27540,GO:0000987,F
P27540,GO:0003700,F
P27540,GO:0046982,F
P27540,GO:0042803,F
P27540,GO:0061629,F
P27540,GO:0043565,F
P27540,GO:1990837,F
P27540,GO:0034599,P
P27540,GO:0050728,P
P27540,GO:0001938,P
P27540,GO:0045648,P
P27540,GO:0045821,P
P27540,GO:0046886,P
P27540,GO:0045944,P
P27540,GO:0010575,P
P27540,GO:0030949,P
P27540,GO:0001666,P
P01731,GO:0009986,C
P01731,GO:0009897,C
P01731,GO:0005886,C
P01731,GO:0043235,C
P01731,GO:0042802,F
P01731,GO:0019722,P
P01731,GO:0007166,P
P01731,GO:0045065,P
P01731,GO:0051607,P
P01731,GO:0050850,P
P01731,GO:0002456,P
P17710,GO:0005929,C
P17710,GO:0005829,C
P17710,GO:0045121,C
P17710,GO:0005739,C
P17710,GO:0097228,C
P17710,GO:0004340,F
P17710,GO:0004396,F
P17710,GO:0042834,F
P17710,GO:0061621,P
P17710,GO:0046835,P
P17710,GO:0061728,P
P17710,GO:0006096,P
P17710,GO:0002720,P
P17710,GO:0032731,P
O95238,GO:0043565,F
O95238,GO:1990837,F
O95238,GO:0000122,P
O95238,GO:0043065,P
O43613,GO:0005886,C
O43613,GO:0016499,F
O43613,GO:0007268,P
O43613,GO:0007631,P
O43613,GO:0007218,P
O43613,GO:0051480,P
P09201,GO:0005829,C
P09201,GO:0042597,C
P09201,GO:0042132,F
P09201,GO:0006094,P
P09201,GO:0072593,P
P02789,GO:0005615,C
P02789,GO:1990377,C
P02789,GO:0008199,F
P02789,GO:0005506,F
P02789,GO:0006953,P
P02789,GO:0019730,P
P02789,GO:0006879,P
P02789,GO:0034755,P
P02789,GO:0032496,P
P02789,GO:0009410,P
P32325,GO:0005813,C
P32325,GO:0000785,C
P32325,GO:0000775,C
P32325,GO:0031431,C
P32325,GO:0005634,C
P32325,GO:0003688,F
P32325,GO:0043539,F
P32325,GO:0006270,P
P32325,GO:0033314,P
P32325,GO:0001100,P
P32325,GO:1903468,P
P32325,GO:1905561,P
P32325,GO:0060903,P
P32325,GO:1903343,P
P32325,GO:0006279,P
Q9BWF3,GO:0005737,C
Q9BWF3,GO:0010494,C
Q9BWF3,GO:0005829,C
Q9BWF3,GO:0016607,C
Q9BWF3,GO:0005730,C
Q9BWF3,GO:0005654,C
Q9BWF3,GO:0005634,C
Q9BWF3,GO:0030332,F
Q9BWF3,GO:0035198,F
Q9BWF3,GO:0003729,F
Q9BWF3,GO:0097157,F
Q9BWF3,GO:0097158,F
Q9BWF3,GO:0003723,F
Q9BWF3,GO:0002190,P
Q9BWF3,GO:0002192,P
Q9BWF3,GO:0035278,P
Q9BWF3,GO:0017148,P
Q9BWF3,GO:0032055,P
Q9BWF3,GO:0045947,P
Q9BWF3,GO:0051149,P
Q9BWF3,GO:0000381,P
Q9BWF3,GO:0046822,P
Q9BWF3,GO:0046685,P
Q9BWF3,GO:0006396,P
Q9NPD3,GO:0005737,C
Q9NPD3,GO:0005829,C
Q9NPD3,GO:0000791,C
Q9NPD3,GO:0000178,C
Q9NPD3,GO:0043231,C
Q9NPD3,GO:0005730,C
Q9NPD3,GO:0005654,C
Q9NPD3,GO:0005634,C
Q9NPD3,GO:0035925,F
Q9NPD3,GO:0051607,P
Q9NPD3,GO:0045006,P
Q9NPD3,GO:0071044,P
Q9NPD3,GO:0000460,P
Q9NPD3,GO:0071028,P
Q9NPD3,GO:0000956,P
Q9NPD3,GO:0030307,P
Q9NPD3,GO:0006401,P
Q9NPD3,GO:0006396,P
P05129,GO:0099524,C
P05129,GO:0004698,F
P05129,GO:0004697,F
P05129,GO:0004672,F
P05129,GO:0004712,F
P05129,GO:0042177,P
P05129,GO:0031397,P
P05129,GO:0007200,P
P05129,GO:0016310,P
P05129,GO:0032425,P
P05129,GO:0006468,P
P55084,GO:0005783,C
P55084,GO:0005740,C
P55084,GO:0016507,C
P55084,GO:0005743,C
P55084,GO:0042645,C
P55084,GO:0005741,C
P55084,GO:0005739,C
P55084,GO:0005654,C
P55084,GO:0003857,F
P55084,GO:0003988,F
P55084,GO:0004300,F
P55084,GO:0006635,P
P57086,GO:0005634,C
P17741,GO:0000785,C
P17741,GO:0003677,F
P17741,GO:0008301,F
P17741,GO:0003690,F
P17741,GO:0044378,F
P17741,GO:0003697,F
P17741,GO:0097100,F
P17741,GO:0006265,P
P17741,GO:0006303,P
P17741,GO:0006334,P
Q8BH75,GO:0005128,F
Q8BH75,GO:0005135,F
Q8BH75,GO:1901525,P
Q8BH75,GO:0000209,P
Q8BH75,GO:0045619,P
Q8BH75,GO:0045637,P
P10398,GO:0004672,F
P10398,GO:0004674,F
P10398,GO:0043066,P
P10398,GO:0033138,P
P10398,GO:0036211,P
P10398,GO:0032434,P
P10398,GO:0032006,P
P9WQP1,GO:0005576,C
P9WQP1,GO:0009274,C
P9WQP1,GO:0016747,F
P9WQP1,GO:0001968,F
P9WQP1,GO:0035375,F
P9WQP1,GO:0010756,P
P9WQP1,GO:0040009,P
P9WQP1,GO:0046677,P
P9WQP1,GO:0052572,P
Q6Q3I2,GO:0009986,C
Q6Q3I2,GO:0005615,C
Q6Q3I2,GO:0009274,C
Q6Q3I2,GO:0008774,F
Q6Q3I2,GO:0004022,F
Q6Q3I2,GO:0031072,F
Q6Q3I2,GO:0046187,P
Q6Q3I2,GO:0044651,P
Q6Q3I2,GO:0046164,P
Q6PDN3,GO:0005911,C
Q6PDN3,GO:0019899,F
Q6PDN3,GO:0071277,P
Q6PDN3,GO:0035865,P
Q6PDN3,GO:0071466,P
Q6PDN3,GO:0098969,P
Q6PDN3,GO:0006939,P
Q6PDN3,GO:0014820,P
P0CX45,GO:0005829,C
P0CX45,GO:0022625,C
P0CX45,GO:0003735,F
P0CX45,GO:0002181,P
P0CX45,GO:1990145,P
P0CX45,GO:0042273,P
P67809,GO:0070937,C
P67809,GO:0005737,C
P67809,GO:0010494,C
P67809,GO:0005829,C
P67809,GO:0005783,C
P67809,GO:0070062,C
P67809,GO:0005576,C
P67809,GO:0043231,C
P67809,GO:0005654,C
P67809,GO:0005886,C
P67809,GO:1990904,C
P67809,GO:0005689,C
P67809,GO:0062153,F
P67809,GO:0003677,F
P67809,GO:0003690,F
P67809,GO:0051020,F
P67809,GO:0035198,F
P67809,GO:0003723,F
P67809,GO:1990837,F
P67809,GO:0070934,P
P67809,GO:1990428,P
P67809,GO:0048255,P
P67809,GO:1900152,P
P67809,GO:2000767,P
P67809,GO:0045944,P
P67809,GO:1903608,P
P67809,GO:0006355,P
P67809,GO:0050658,P
P67809,GO:0051031,P
P20443,GO:0001917,C
P20443,GO:0001750,C
P20443,GO:0002046,F
P20443,GO:0051219,F
Q96Q45,GO:0035869,C
Q96Q45,GO:0005929,C
Q96Q45,GO:0015630,C
Q96Q45,GO:0016607,C
Q96Q45,GO:0005886,C
Q96Q45,GO:0060271,P
Q96Q45,GO:0030111,P
P15812,GO:0005794,C
P15812,GO:0005730,C
P21333,GO:0015629,C
P21333,GO:0005911,C
P21333,GO:0005737,C
P21333,GO:0005829,C
P21333,GO:0005576,C
P21333,GO:0031523,C
P21333,GO:0005730,C
P21333,GO:0005634,C
P21333,GO:0005886,C
P21333,GO:0051015,F
P21333,GO:0140297,F
P21333,GO:0034988,F
P21333,GO:0001664,F
P21333,GO:0051020,F
P21333,GO:0019900,F
P21333,GO:0015459,F
P21333,GO:0042803,F
P21333,GO:0140311,F
P21333,GO:0031267,F
P21333,GO:0044325,F
P21333,GO:0051764,P
P21333,GO:0030036,P
P21333,GO:0007195,P
P21333,GO:0060271,P
P21333,GO:0045184,P
P21333,GO:0090307,P
P21333,GO:0043066,P
P21333,GO:0043433,P
P21333,GO:0042177,P
P21333,GO:0016479,P
P21333,GO:2001046,P
P21333,GO:1901381,P
P21333,GO:0042307,P
P21333,GO:1900026,P
P21333,GO:0034394,P
P21333,GO:0072659,P
P21333,GO:0050821,P
P21333,GO:0043113,P
P21333,GO:0030334,P
P21333,GO:1905000,P
P21333,GO:0071526,P
P21333,GO:0090042,P
P21333,GO:0044319,P
Q10838,GO:0046677,P
P13598,GO:0032154,C
P13598,GO:0005178,F
Q9H8X2,GO:0005829,C
Q9H8X2,GO:0005730,C
Q9H8X2,GO:0005654,C
Q9H8X2,GO:0035299,F
Q9H8X2,GO:0060090,F
Q9H8X2,GO:0043647,P
Q9H8X2,GO:1901838,P
O64470,GO:0016410,F
O64470,GO:0080074,F
O64470,GO:0080073,F
O64470,GO:0080075,F
O64470,GO:0080072,F
O64470,GO:0009555,P
O64470,GO:0010584,P
O64470,GO:0080088,P
P0CG48,GO:0005829,C
P0CG48,GO:0030666,C
P0CG48,GO:0005789,C
P0CG48,GO:0010008,C
P0CG48,GO:0005741,C
P0CG48,GO:0005654,C
P0CG48,GO:0005886,C
P02309,GO:0000786,C
P02309,GO:0031298,C
P02309,GO:0000500,C
P02309,GO:0042802,F
P02309,GO:0006325,P
P02309,GO:0042790,P
P02309,GO:0045943,P
O00253,GO:0005615,C
O00253,GO:0005796,C
O00253,GO:0005184,F
O00253,GO:0005102,F
O00253,GO:0007631,P
O00253,GO:0007218,P
O00253,GO:0060259,P
P24228,GO:0042597,C
P24228,GO:0005886,C
P24228,GO:0004180,F
P24228,GO:0004175,F
P24228,GO:0008658,F
P24228,GO:0009002,F
P24228,GO:0043093,P
P24228,GO:0000270,P
P12271,GO:0005813,C
P12271,GO:0005829,C
P12271,GO:0005654,C
P12271,GO:0007601,P
P12271,GO:0006776,P
P37282,GO:0009986,C
